fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
17.081292362343866,0.47553741438025526,0.6352530400578822,7.1385691029804015,0.0600366558583868,51.93816371485455,244.33431667698073,2.348324782385222,5.114060573954924,1.1133537718077804,19.06386587237468,9
13.897846803840457,0.6292167284298524,0.5951147560299008,7.918283505871653,0.06741125202035989,66.53327444464932,258.8137694823285,2.2619254241564963,7.212261732846791,0.8892506588842576,23.193892750036014,9
16.823205977964346,0.6542992524370189,0.6338594191118798,9.979105581072922,0.048428313381330246,56.97024239194008,250.2645901596188,2.1833137138437406,7.177647539823659,0.9765216238287105,28.698516036125966,9
12.397787946353194,0.7006343261983837,0.6546461097437541,6.441989721425349,0.04549056052832093,64.79173749375978,244.8686980961271,2.088509841802446,5.056462238984925,1.0161488763764615,21.18450559434256,9
12.176701038186332,0.713943816543857,0.8385372682801071,7.349446955783721,0.05497795689693716,70.85618689589532,242.05936042753564,1.8531140545226321,7.372028136624966,1.1403592643982297,21.23534037981018,9
15.454955609691847,0.6606710424452349,0.5812487348593541,9.064643224076983,0.06344518460462625,50.1186067853896,180.20776477330915,1.5303563926478416,7.46976228424632,0.8924825650178163,28.734265631306243,9
18.188611852396555,0.6183852186812278,0.958054541129911,9.639176675482357,0.05098216955431733,51.28086690449091,242.2919728370823,1.8504608597094565,6.817758747812036,0.8622531327050866,21.720966812815576,9
17.020971208562383,0.5446768551057866,0.6776737977762237,7.333677165493793,0.054465407014107216,58.09568915295209,185.4215965969906,2.0834998880027813,7.673643208736134,1.0403301374353051,22.22275727892059,9
15.203739882137697,0.5807434537790355,0.6297918560564288,8.138162037376826,0.05331998284738548,82.95993282292704,284.05872468247725,2.323717376771405,6.070908860629174,1.1601189659807256,23.012437993059823,9
12.756423352654185,0.6521848271505797,0.909253949298148,9.3164043549864,0.06607174326557963,55.41200742795499,209.19512916552742,2.317883566184088,7.453299088683126,1.0906761696524552,27.20588273971316,9
14.728337564121968,0.46326270957122323,0.8782921292950998,7.344540211132819,0.05745988241628441,65.61745298352311,272.7529494558265,2.2698041620017344,5.785214861519259,0.7917384657338238,26.61803860911737,9
12.481972612967285,0.489664489982322,0.6906155320339875,8.96981433151902,0.05040943798245092,71.05062500053894,211.46740358361245,2.0519128306523893,6.366809055265627,0.8863548463279288,22.039857836439214,9
11.358070098475954,0.5968598210981197,0.6542666092703837,9.796836354811866,0.0651898819479991,82.24305465759917,212.98766035007992,2.2261353735333516,5.615158646538511,0.8447383157403843,18.57668819644097,9
14.705695547320616,0.5469036143418151,0.8478002655790655,9.965027964038214,0.05025818441796423,54.00381967558775,216.71591774865533,2.2150441130882874,5.297022281626871,0.844493946170526,27.805881328614372,9
14.42600074302909,0.7155714348123912,0.7168206064062805,9.657047475550087,0.06417036828387067,70.54936631428708,253.9203330062877,1.6489953416819307,6.981445080703168,0.8865078813702494,29.582993882141846,9
11.904621356641112,0.573815571776163,0.9006613406180355,7.231527978841128,0.05650652476529153,83.25499392633931,190.55295415071552,1.8760121560450678,6.007166055487762,1.1425385871978848,20.033352528161018,9
13.592276024319649,0.4799587262207771,0.8130249510711167,6.579815186034348,0.05158075262810076,78.1107584727526,179.35241845858593,2.148892270608875,5.904556760985706,1.1069373743878024,19.82869166335122,9
16.854402188243146,0.6857348450261463,0.6123579510779866,7.355712752419343,0.049510281988469976,80.41963306441768,267.50751889768674,1.9499036896169706,6.938531943527253,0.8012727585943396,19.52466596836445,9
18.45905801573034,0.6332184343418549,0.6834344171209286,9.113607221531025,0.04627046125575453,61.191448517956324,263.6429710357437,2.4272837011466453,6.514485117991555,0.9408970388991006,23.58001628666031,9
13.259360419373598,0.48023918855379016,0.6151204654776553,9.195679779992737,0.0473078736719508,58.00582427419536,275.4412691970474,1.7270744297712404,7.390177468404483,0.8772886815240641,19.275269477734142,9
17.71810571644737,0.5838281943306193,0.6979232014588307,7.025757765571624,0.04249522344241366,52.472378455094834,272.98106152418194,2.3238008597474624,5.207731472188539,0.9803196507554759,24.84683917182798,9
15.7395125513263,0.520711607781672,0.8583843914046184,8.747374933611084,0.05914839208747688,82.26771851640503,205.65053901204303,1.577540793591898,6.779741372098906,0.8265451408626954,24.89672157309009,9
15.259805871812368,0.5089254215929154,0.8751756160702631,6.225326169761875,0.050738878327747344,54.51566022385347,238.66734307831987,2.362079667094314,7.435605776653077,0.8930879568720016,24.216143474541624,9
12.169291583285162,0.6759067896903057,0.862989146791187,6.437020283488462,0.04522454452753277,79.95007497447963,232.9499749484915,2.066505029104192,5.220519505784301,1.1385478191474838,20.77491430380708,9
12.507092232039488,0.594420670664308,0.6382044898673787,6.523167211721192,0.04513668849718735,74.7806859219688,188.99584993127988,2.16631354812496,7.941587030485258,0.9806107672318445,19.847003207722192,9
12.998983702265132,0.6392503099375519,0.8966237630855978,8.476739690081,0.054095788986552054,56.84106255365623,186.95301277073528,1.9921269720327204,7.434661249665725,0.7293667103920164,26.86810136610017,9
16.536394669989445,0.6506354983879875,0.9046661226073007,6.629675510799409,0.046524667960845575,66.44495669220512,211.46448059388504,2.22165937025022,7.526436327754248,1.1368270651968966,25.72562503538073,9
12.577122610507082,0.6668636514899705,0.6876768564442403,9.640186611871915,0.061817302729298695,53.85005851919396,269.7228034448167,2.4738916719668103,6.114728270481011,1.1532713083300814,21.238341583243606,9
12.442771857529044,0.451942659060513,0.7252981710905617,9.587651743782065,0.06585081847792613,73.42867978467797,182.9362987113277,1.9654562475902244,7.788946113631272,1.0114433934874014,19.73551266314657,9
14.803515888407258,0.7276424500282381,0.803012222268298,8.187350433235794,0.059873938966396666,69.23274957150974,271.7741738128169,2.0403700868408587,6.89827933442498,1.0689117914374073,23.735892618986284,9
17.769725416065967,0.6881319818052402,0.6901270340424761,9.021211866424164,0.04429076170907063,57.04515824851816,224.65546737659562,1.4916761105740108,7.575194028314087,1.1277340354159535,21.713886907935017,9
16.536785747998508,0.5266918941907329,0.8364245238005747,7.626222688802964,0.062131420091098045,57.351141214928,238.0224007050631,2.0385653484791613,5.647327161678852,0.7264934326441069,24.911503182651035,9
12.422621694999862,0.6298590861204464,0.9408921047597862,7.054416298553133,0.046604686551843064,50.66965381186251,174.21343154437128,1.7052615332346512,6.46878713432838,0.8238971677864042,20.87682258978758,9
16.91333948402019,0.6639035132264803,0.7473452420057922,8.880327482299116,0.05231744874610811,55.25603244860775,222.5183736751983,1.950909690766984,5.47804425665269,0.9604927383312186,25.624399793116694,9
14.512953688489098,0.6986128420586564,0.8711650180903974,6.410937468110006,0.054558093535249264,51.836947410390046,243.56621458737547,1.9445056575857336,7.08820127996999,0.7070979955422936,21.41130672682997,9
16.384654957923594,0.45455528637006704,0.5847945368442057,9.544759178646984,0.04652879771344986,65.44677997301763,287.68220461114765,2.0898282366313277,5.20464836714048,1.1096214472017496,18.65187344127141,9
15.079598013340899,0.5431532892646327,0.6950827614229135,7.22558278111089,0.04601614780006029,72.19582033183079,285.9861332664126,2.22148512393865,6.625970356259248,1.0918179577883342,19.489101696376203,9
11.36539089934384,0.5774743135530849,0.9325121271522951,7.837366916721842,0.05483122575438577,50.49261799421458,255.53255130672682,2.179545564613721,6.124960232548029,0.7012807396405145,18.871520527510647,9
12.632042788750699,0.5225607036272854,0.9493462124877668,9.798683796233517,0.06773212536526681,74.99844328738325,285.9692394807915,1.8963277602992485,7.710297293578826,0.9671678558602879,27.62212219756389,9
13.996311556803073,0.546490511280469,0.7145082810092515,6.908313448833406,0.05233427782952708,70.01440126967391,288.1251026715483,2.458770136596634,7.550634161398631,1.0672845375000992,29.794538994025217,9
13.918997511132819,0.4612707000642824,0.8410832786096999,7.464105753281128,0.04710374463651486,54.95127288414717,191.73164151971514,1.8411176326266145,7.773096628555152,0.9650987834994479,21.332162410012597,9
16.318380638734062,0.5713113358296276,0.7684212688663012,7.164582159662509,0.044996461101822864,71.52716828194266,228.30562683723488,1.9443499300297928,6.246981076087644,0.9619436031979938,21.213216281586767,9
16.79786974529016,0.6868319779257306,0.769708663638452,9.039471140049745,0.04326058885657833,63.905836842328924,218.2467493087879,2.2064899021042863,8.235148562561864,0.7457128317617716,23.855395016546687,9
12.707326010411757,0.5802520063640466,0.6235106329465542,10.22816946077518,0.048960989019193886,73.58885050012688,289.9210819931943,1.7526581687743894,7.72925645516376,0.9468075654855753,28.36133280934518,9
17.190839125037826,0.6602741154952255,0.6063692918935704,8.239502958519022,0.060915178683894886,75.10422598568917,200.73758595719806,2.4202344507767335,6.688026143731606,1.0000986079461607,27.397391149794096,9
15.987685079758627,0.5024139642190855,0.6777815735008887,6.551785964307489,0.04698809000753824,71.20708125353852,234.36104014144098,1.9848478579694497,6.0265779895453875,0.8314367964247249,23.23907889287769,9
11.521019006890379,0.6590156796390099,0.9649499287407993,8.528033678644373,0.06024421087784934,79.40608468492917,202.40817878370268,1.6511510626665848,6.08508292995048,0.9243230109703203,28.46706140151065,9
11.241272234268667,0.6502902970278871,0.8088728014199442,9.039994901742231,0.057633125327337886,54.455200704126895,264.070180964383,1.9341702472515314,6.826633723645449,1.0780535521733838,29.20994097043637,9
11.92507348157238,0.6875602123933169,0.8038173400371147,9.44296111886239,0.06076958449115347,53.31128052250123,251.62947841571844,1.599161991869763,5.344973191724038,1.095929344468927,19.401772645059186,9
11.262978188024373,0.6152857895356205,0.7136908111864682,6.965011304211952,0.042698683932856016,59.55150513855296,182.39812735752082,2.061910939279112,6.449386847265147,0.7818686402865666,28.31066657519754,9
11.227428302285563,0.6499025607480557,0.7642143771294632,7.937104511991729,0.05910624583115927,55.31554823657092,241.92535361804946,2.2598144856716846,6.142772440028317,1.0966408735757784,21.422394978176722,9
14.915055161827578,0.5718302919699544,0.7062330745810683,10.079376592185467,0.05887596065262253,57.82386185936686,179.92915643004875,1.548291416756424,6.16412938224663,1.1039497327057264,21.7386549131707,9
18.04842077057739,0.5042169863687515,0.8792560426249247,9.250638237051117,0.04134128884322374,55.46826252810909,260.4365575866904,2.3593482882200165,5.1699354157734865,0.9344131526807357,21.711502157586807,9
14.62526550272272,0.5197429601164371,0.6949367898348484,7.605456826373185,0.05522170010291241,68.27378203362801,248.00910175700935,2.4002930636851234,5.475567631871582,1.0159776505738354,21.024484458048835,9
15.149623269650174,0.5664360032040149,0.6153692927780007,10.229315698390984,0.058524789961062945,64.95788585910269,273.8030693944724,1.9135236112882683,7.78344442361041,1.1157948904072597,24.237434511200263,9
12.754432445656533,0.551495270781155,0.7947641189968865,7.4615345531544826,0.06790424953034752,54.97329584222479,268.249914696854,2.1606327805772936,5.530363545608646,0.8862573905122177,29.881654937355588,9
14.748933379439338,0.5138578359886241,0.5924356086110715,8.867356841963767,0.04419198249331964,67.96267487173584,220.12861751696926,2.4157025631690483,8.213879861786832,0.7967691207503216,26.605175616385573,9
16.849154962662734,0.6225398445136272,0.6574257500394328,9.016405010103291,0.05771835698953895,70.83700811275068,200.39327051521576,1.6190316936760019,8.260463327428367,0.8170486316092397,18.577343115071464,9
14.339214212588747,0.6548521945445387,0.8827673612023808,7.683669037535404,0.05100767044861288,64.09590327096008,240.67244988383896,2.198041182637354,6.00930365724058,0.7864450368427212,24.38225369180878,9
16.91195146117364,0.6394673455783563,0.673357988526246,9.521626849397588,0.048431955804059484,76.97284551092537,255.09024615431986,2.3463746684692754,8.191332671720385,0.8830994050113337,26.989546966052707,9
17.036696081460907,0.6262644616359965,0.6304574720598901,7.027499211262507,0.04308676202356394,74.61787611681233,226.77944157544025,2.287829929994287,6.4258488033379155,0.775716838428393,26.323305705893027,9
16.58416722519602,0.5739810620307592,0.7205181968486869,9.288538264378339,0.06830027117493634,58.612427619616255,176.20827722837254,2.280574467435783,7.188540622224289,0.9979805807638401,18.61415408939058,9
12.66082360008223,0.6675527535648801,0.8239579532115293,8.949788021614571,0.06061149636873316,67.15931508046472,288.47718502103294,1.823315256377767,5.078607094703567,1.1170347021772504,19.36698783299373,9
17.325469209509276,0.7380929816528095,0.633657723260894,10.248434138836377,0.05088831165831323,80.45246344982998,188.53559059646392,1.8148561984553657,5.880800952265252,0.7825741928673294,21.069806803386157,9
15.081677182241744,0.5726781000641805,0.6301482191832495,6.933592650091041,0.04923117764737746,53.447324841149815,273.8540414960279,1.517433438262832,7.716957340479565,0.9281032061265858,22.708463777057077,9
11.938285293671518,0.7057760034099976,0.6263461869259379,7.8380752240079214,0.06610630763266304,73.1919949672073,262.5649689246432,2.0078032213645063,5.27386148807418,0.7166413830197043,21.529137402211123,9
14.231260080916444,0.5544530836523021,0.6615168203676777,9.081835707410576,0.041608742974006976,57.3468403556252,258.16152480051505,2.303597811012222,5.049178547270928,0.8404948432454727,23.38912383252608,9
18.16146300495257,0.49172627336884134,0.6292184897038412,6.239669870036149,0.05614032906562279,79.34130286188974,243.76917238963614,2.0967266429264466,6.787177637018361,0.7033601772622488,20.409454557627072,9
12.178598052040574,0.6511770820882581,0.8890497232717722,10.080031367030506,0.0668698378002283,77.6813694930174,253.14754762250152,1.9412710888176183,5.403128300559325,0.8304028202437909,24.773755186524085,9
16.247114020037966,0.6538982869277797,0.9642113330147812,8.998237171754013,0.0604435561008585,67.60351965265534,241.4328714246706,1.8524631420352278,7.499819649197793,0.7642156683571977,24.93021716434578,9
